time,frequency,fd
2024-04-08 17:35:00,15,-0.02265679959047917
2024-04-08 17:35:00,15,-0.017757763385120064
2024-04-08 17:35:00,15,0.008753553208366814
2024-04-08 17:35:00,15,0.01592875563922163
2024-04-08 17:35:00,15,0.01281936864204547
2024-04-08 17:35:00,15,0.0060484294325192645
2024-04-08 17:35:00,15,0.032161678881990605
2024-04-08 17:35:00,15,0.014423483842046073
2024-04-08 17:35:00,15,0.039231481223724024
2024-04-08 17:35:00,15,0.04944445604786031
2024-04-08 17:35:00,15,0.05357017995549501
2024-04-08 17:35:00,15,0.05600478364018362
2024-04-08 17:35:00,15,0.05130172016227408
2024-04-08 17:35:00,15,0.051396979057370715
2024-04-08 17:35:00,15,0.02427623656428818
2024-04-08 17:35:00,15,0.12943963035687017
2024-04-08 17:35:00,15,0.07592794962438652
2024-04-08 17:35:00,15,0.009616555767801349
2024-04-08 17:35:00,15,0.1143368384490891
2024-04-08 17:35:00,15,0.09923263266665017
2024-04-08 17:35:00,15,0.19486210654811295
2024-04-08 17:35:00,15,0.1451890421191251
2024-04-08 17:35:00,15,-0.5560691371494128
2024-04-08 17:35:00,15,-0.5050574350203535
2024-04-08 17:35:00,15,-0.16441422875843814
2024-04-08 17:40:00,15,-0.037039826097467816
2024-04-08 17:40:00,15,-0.03175197319119289
2024-04-08 17:40:00,15,-0.02746023610382726
2024-04-08 17:40:00,15,-0.027571244435923632
2024-04-08 17:40:00,15,-0.036169494938016813
2024-04-08 17:40:00,15,-0.01456021969300864
2024-04-08 17:40:00,15,0.022850940513447993
2024-04-08 17:40:00,15,0.03794886949918261
2024-04-08 17:40:00,15,0.03377833986250747
2024-04-08 17:40:00,15,0.03072656197754634
2024-04-08 17:40:00,15,-0.008543505785520919
2024-04-08 17:40:00,15,-0.01301754001616355
2024-04-08 17:40:00,15,0.07706697774170145
2024-04-08 17:40:00,15,-0.029861632582120955
2024-04-08 17:40:00,15,0.2448462204651437
2024-04-08 17:40:00,15,0.16994909916141276
2024-04-08 17:40:00,15,0.05163627141205898
2024-04-08 17:40:00,15,0.04528106917627467
2024-04-08 17:40:00,15,0.0042704677962699805
2024-04-08 17:40:00,15,-0.006070735660775262
2024-04-08 17:40:00,15,-0.010935420940485274
2024-04-08 17:40:00,15,0.0030595041625542524
2024-04-08 17:40:00,15,-0.005804881427653286
2024-04-08 17:40:00,15,0.008054378790526395
2024-04-08 17:40:00,15,0.06969254608826125
2024-04-08 17:40:00,15,0.0230397162185578
2024-04-08 17:40:00,15,0.05100969802120918
2024-04-08 17:40:00,15,0.08343125267344322
2024-04-08 17:40:00,15,0.08165517404436723
2024-04-08 17:40:00,15,0.06885743254791049
2024-04-08 17:40:00,15,0.08731843336781539
2024-04-08 17:40:00,15,0.0932747992108091
2024-04-08 17:40:00,15,0.07959809702263022
2024-04-08 17:40:00,15,0.0850004119092369
2024-04-08 17:40:00,15,0.08298149159266849
2024-04-08 17:40:00,15,0.08093187213347344
2024-04-08 17:40:00,15,0.10907603232572523
2024-04-08 17:40:00,15,0.10657140154028728
2024-04-08 17:40:00,15,0.09603871726680745
2024-04-08 17:40:00,15,0.13034420100074876
2024-04-08 17:40:00,15,0.1312350991688298
2024-04-08 17:40:00,15,0.07916503243407952
2024-04-08 17:40:00,15,0.13002016178783782
2024-04-08 17:40:00,15,0.08630002027593148
2024-04-08 17:40:00,15,0.08789392257012811
2024-04-08 17:40:00,15,0.32784492138574917
2024-04-08 17:40:00,15,0.16072606563570893
2024-04-08 17:40:00,15,0.06660764358466373
2024-04-08 17:40:00,15,-0.045795389200538716
2024-04-08 17:40:00,15,0.14564928114757103
2024-04-08 17:40:00,15,-0.23649257806729942
2024-04-08 17:40:00,15,-0.1430527504686914
2024-04-08 17:40:00,15,-0.31932198242647886
2024-04-08 17:45:00,15,0.015026122249484582
2024-04-08 17:45:00,15,0.027176859573274578
2024-04-08 17:45:00,15,0.040407603717026175
2024-04-08 17:45:00,15,0.046965884089685
2024-04-08 17:45:00,15,0.06761745221316048
2024-04-08 17:45:00,15,0.0804155575442912
2024-04-08 17:45:00,15,0.09054176356222604
2024-04-08 17:45:00,15,0.08972093309148739
2024-04-08 17:45:00,15,0.11375796968716609
2024-04-08 17:45:00,15,0.0888724220667235
2024-04-08 17:45:00,15,0.040280808313436875
2024-04-08 17:45:00,15,0.022672970686666058
2024-04-08 17:45:00,15,-0.00045259888170669227
2024-04-08 17:45:00,15,-0.5774851585832192
2024-04-08 17:45:00,15,0.1660444732939652
2024-04-08 17:45:00,15,0.060770102649706476
2024-04-08 17:45:00,15,0.03408949997023092
2024-04-08 17:45:00,15,0.05330979984358791
2024-04-08 17:45:00,15,0.01725614001832987
2024-04-08 17:45:00,15,0.06697019871382012
2024-04-08 17:45:00,15,0.03412042378212593
2024-04-08 17:45:00,15,0.0036550246407396764
2024-04-08 17:45:00,15,0.08538915154328879
2024-04-08 17:45:00,15,0.16507956576718363
2024-04-08 17:45:00,15,0.17107906994951277
2024-04-08 17:45:00,15,0.15448357207773442
2024-04-08 17:45:00,15,0.13249284634760986
2024-04-08 17:45:00,15,0.15566014978909803
2024-04-08 17:45:00,15,0.14491425919917664
2024-04-08 17:45:00,15,0.16432415863077343
2024-04-08 17:45:00,15,0.1292075069197347
2024-04-08 17:45:00,15,0.13666308177487113
2024-04-08 17:45:00,15,0.1518387115005755
2024-04-08 17:45:00,15,0.1386130153904963
2024-04-08 17:45:00,15,0.08301669181268295
2024-04-08 17:45:00,15,0.0809522002717469
2024-04-08 17:45:00,15,0.11053101249811464
2024-04-08 17:45:00,15,0.12179591209464649
2024-04-08 17:45:00,15,0.11268483974365437
2024-04-08 17:45:00,15,0.0764771263545248
2024-04-08 17:45:00,15,0.07240794827032448
2024-04-08 17:45:00,15,0.08455467935019242
2024-04-08 17:45:00,15,0.04922902607091417
2024-04-08 17:45:00,15,0.09323983205775185
2024-04-08 17:45:00,15,0.07531354744720958
2024-04-08 17:45:00,15,0.06072663690561739
2024-04-08 17:45:00,15,0.08468675760648298
2024-04-08 17:45:00,15,0.2461483684892977
2024-04-08 17:45:00,15,-0.25150756070777064
2024-04-08 17:45:00,15,-23.89553785777611
2024-04-08 17:45:00,15,-0.4323539746288041
2024-04-08 17:45:00,15,-0.0946778307049613
2024-04-08 17:45:00,15,-0.14440766121774504
2024-04-08 17:50:00,15,0.11678153148550502
2024-04-08 17:50:00,15,0.14207414457843387
2024-04-08 17:50:00,15,0.14056193435954753
2024-04-08 17:50:00,15,0.1256254494631597
2024-04-08 17:50:00,15,0.14841410336728808
2024-04-08 17:50:00,15,0.09907504371277204
2024-04-08 17:50:00,15,0.13178234089774019
